"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","dewp","NUM_COLLISIONS"
"1395",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2016,50.9,42,0.60727969348659
"1396",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2016,50.7,45.1,0.802681992337165
"1397",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2016,52.2,46.6,0.501915708812261
"1398",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2016,55.6,42.3,0.540229885057471
"1399",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2016,61.8,33.5,0.645593869731801
"1400",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2016,57.6,28.8,0.5727969348659
"1401",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2016,62.4,38.7,0.747126436781609
"1402",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2016,66.5,41,0.833333333333333
"1403",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2016,61,54.4,0.875478927203065
"1404",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2016,63.5,54.2,0.53639846743295
"1405",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2016,54.6,36.7,0.385057471264368
"1406",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2016,52.5,27.1,0.829501915708812
"1407",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2016,59.1,37.6,0.603448275862069
"1408",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2016,57.8,40.5,0.703065134099617
"1409",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2016,60.3,41.2,0.737547892720307
"1410",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2016,63.4,39.4,0.906130268199234
"1411",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2016,61.7,41.2,0.496168582375479
"1412",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2016,59.7,48,0.501915708812261
"1413",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2016,64.4,50.6,0.657088122605364
"1414",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2016,63.9,52.2,0.739463601532567
"1415",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2016,73.2,47.5,0.812260536398467
"1416",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2016,79.3,48.3,0.829501915708812
"1417",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2016,78.1,58.6,0.877394636015326
"1418",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2016,79.6,62.6,0.609195402298851
"1419",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2016,77.9,59.2,0.492337164750958
"1420",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2016,73,66.6,0.310344827586207
"1421",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2016,76,64.1,0.863984674329502
"1422",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016,75.3,54.4,0.886973180076628
"1423",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2016,68.4,55.9,0.716475095785441
"1424",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2016,65.4,59.5,0.768199233716475
"1425",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2016,72.4,63.1,0.624521072796935
"1426",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016,67.5,63.9,0.300766283524904
"1427",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2016,72.6,60.1,0.860153256704981
"1428",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016,76.4,56,0.766283524904215
"1429",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016,61.8,47.6,0.869731800766284
"1430",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2016,61.7,38.9,0.722222222222222
"1431",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2016,66.2,36.4,0.975095785440613
"1432",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2016,72.1,50.9,0.526819923371648
"1433",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016,79.4,55.5,0.532567049808429
"1434",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2016,64.9,45.7,0.645593869731801
"1435",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016,68,45,0.781609195402299
"1436",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016,73.2,46.9,0.823754789272031
"1437",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2016,70.6,60.8,0.727969348659004
"1438",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2016,70.2,55.1,0.840996168582375
"1439",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2016,71.3,49.5,0.74904214559387
"1440",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016,74.2,54.4,0.478927203065134
"1441",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2016,72.8,60.5,0.835249042145594
"1442",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016,79.2,57.7,0.71264367816092
"1443",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016,77.2,48.6,0.846743295019157
"1444",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2016,75.2,54.7,0.639846743295019
"1445",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2016,74.6,57.1,0.961685823754789
"1446",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2016,73.1,56.1,0.726053639846743
"1447",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016,74.7,55.5,0.522988505747126
"1448",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2016,74.3,57,0.783524904214559
"1449",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016,71.1,67.5,0.701149425287356
"1450",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016,73.9,63.4,0.724137931034483
"1451",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2016,75.7,56.2,0.865900383141762
"1452",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,74.5,64.1,0.848659003831418
"1453",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,70.3,56.4,0.5
"1454",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,72.1,52.2,0.266283524904215
"1455",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,74.1,58.2,0.342911877394636
"1456",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,75.4,67.9,0.67816091954023
"1457",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,83.3,66.1,0.710727969348659
"1458",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,82.7,70.6,0.563218390804598
"1459",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,79.2,70.1,0.580459770114943
"1460",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,69.1,62.9,0.362068965517241
"1461",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,71.5,63.8,0.381226053639847
"1462",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,72.8,58.1,0.591954022988506
"1463",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,74.1,62.1,0.676245210727969
"1464",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,76.2,65.9,0.57088122605364
"1465",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,78.7,72.1,0.827586206896552
"1466",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,83,69.8,0.936781609195402
"1467",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,81.6,65.1,0.601532567049808
"1468",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,81,65.8,0.507662835249042
"1469",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,81.9,65.6,0.796934865900383
"1470",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,77.7,59,0.747126436781609
"1471",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,76.5,52.6,0.745210727969349
"1472",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,78.3,61,0.808429118773946
"1473",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,82.8,67.2,0.881226053639847
"1474",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,87.2,62.9,0.653256704980843
"1475",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,84,60,0.492337164750958
"1476",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,82.3,69.2,0.745210727969349
"1477",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,78.9,68.1,0.726053639846743
"1478",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,82.6,61.4,0.729885057471264
"1479",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,83.2,66.8,0.766283524904215
"1480",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,76.1,68.5,0.890804597701149
"1481",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,77,69.4,0.555555555555556
"1482",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,74.9,71.3,0.421455938697318
"1483",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,72.8,67,0.498084291187739
"1484",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,73,62,0.561302681992337
"1485",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,71.5,58.9,0.724137931034483
"1486",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,72.9,60,0.777777777777778
"1487",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,74.5,61.3,0.74904214559387
"1488",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,78,67.7,0.515325670498084
"1489",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,79,58.7,0.442528735632184
"1490",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,78.6,58.1,0.618773946360153
"1491",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,78.2,61.5,0.653256704980843
"1492",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,79.7,72,0.591954022988506
"1493",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,84.3,73.3,0.695402298850575
"1494",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,82.4,73.5,0.804597701149425
"1495",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,86.9,74.8,0.584291187739464
"1496",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,87.8,71.5,0.406130268199234
"1497",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,82.6,69.1,0.639846743295019
"1498",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,82.5,72.4,0.64176245210728
"1499",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,80.8,68.8,0.668582375478927
"1500",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,78.8,65.1,0.624521072796935
"1501",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,80,66.7,0.762452107279693
"1502",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,76.7,69.1,0.517241379310345
"1503",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,78,70.2,0.388888888888889
"1504",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,73.7,60.4,0.689655172413793
"1505",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,71.2,50.4,0.628352490421456
"1506",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,76.9,58.6,0.624521072796935
"1507",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,77.8,64.2,0.670498084291188
"1508",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,82.4,68.3,0.85632183908046
"1509",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,80.2,59.2,0.603448275862069
"1510",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,78.5,61.9,0.478927203065134
"1511",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,80.6,62.4,0.697318007662835
"1512",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,77,58.7,0.599616858237548
"1513",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,78.9,66.3,0.674329501915709
"1514",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,73.9,67.8,0.701149425287356
"1515",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,72.6,56.7,0.743295019157088
"1516",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,71.2,56.8,0.362068965517241
"1517",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,70.8,54.2,0.300766283524904
"1518",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,72.8,52.1,0.210727969348659
"1519",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,76.7,59,0.60727969348659
"1520",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,76,65.7,0.649425287356322
"1521",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,78.2,68.1,0.781609195402299
"1522",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,85,69.2,0.777777777777778
"1523",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,81.1,72.9,0.553639846743295
"1524",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,79.4,62.9,0.438697318007663
"1525",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,69.5,49.6,0.649425287356322
"1526",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,70.8,58.1,0.900383141762452
"1527",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,75.7,60.4,0.900383141762452
"1528",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,68,49.4,0.85823754789272
"1529",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,66.2,52.8,0.902298850574713
"1530",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,67.1,56.2,0.645593869731801
"1531",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,74.3,66.4,0.432950191570881
"1532",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,72.7,69.2,0.710727969348659
"1533",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,72.9,66.4,0.593869731800766
"1534",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,75.3,58.7,0.597701149425287
"1535",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,74.2,51.3,0.672413793103448
"1536",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,74,54.7,0.96360153256705
"1537",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,65.8,52.5,0.580459770114943
"1538",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,61.3,39.7,0.503831417624521
"1539",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,63.1,44.4,0.601532567049808
"1540",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,68.1,58.4,0.670498084291188
"1541",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,64.4,57.8,0.628352490421456
"1542",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,60.6,53,0.603448275862069
"1543",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,58.4,54.3,0.521072796934866
"1544",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,59.6,55.2,0.339080459770115
"1545",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,64.6,57.1,0.346743295019157
"1546",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,64.5,54.7,0.409961685823755
"1547",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,60,47.8,0.739463601532567
"1548",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2016,62.1,52.1,0.871647509578544
"1549",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,63.4,53.2,0.852490421455939
"1550",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,63,58.5,0.620689655172414
"1551",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,58,52.8,0.327586206896552
"1552",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,54.3,34.1,0.440613026819923
"1553",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,53.4,38,0.823754789272031
"1554",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,57.9,48.8,0.362068965517241
"1555",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2016,60.1,54.1,0.85823754789272
"1556",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,54.4,38.1,0.877394636015326
"1557",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,54,39.7,0.636015325670498
"1558",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,59.6,50.2,0.371647509578544
"1559",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,69.4,58,0.528735632183908
"1560",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,73.1,60.8,0.538314176245211
"1561",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,74.8,60.2,0.703065134099617
"1562",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2016,66.6,53.7,0.676245210727969
"1563",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,53.4,47.9,0.613026819923372
"1564",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,52.4,32.8,0.431034482758621
"1565",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,56.1,40.1,0.505747126436782
"1566",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,48.6,30.5,0.492337164750958
"1567",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,44.2,24.9,0.760536398467433
"1568",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2016,44.2,32.8,1
"1569",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,47.8,39.3,0.936781609195402
"1570",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,49.2,35.5,0.584291187739464
"1571",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,65.4,54,0.475095785440613
"1572",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,50.7,37.2,0.662835249042146
"1573",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,48.9,37.2,0.810344827586207
"1574",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2016,59.7,48.9,0.681992337164751
"1575",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2016,65.3,54.3,0.727969348659004
"1576",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,56.2,37.3,0.896551724137931
"1577",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2016,52,33.6,0.60727969348659
"1578",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,54.4,37.1,0.4272030651341
"1579",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,46.6,27.3,0.747126436781609
"1580",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,52,30.6,0.595785440613027
"1581",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2016,56.4,41,0.444444444444444
"1582",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2016,48.5,32.7,0.760536398467433
"1583",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,53.4,31.4,0.681992337164751
"1584",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2016,42.9,19.7,0.563218390804598
"1585",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,49,23.6,0.400383141762452
"1586",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,53.6,20.8,0.687739463601533
"1587",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,51.4,40,0.827586206896552
"1588",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2016,51.6,38.2,0.758620689655172
"1589",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2016,54.3,38.6,0.762452107279693
"1590",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,52.5,37.4,0.89463601532567
"1591",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2016,55.2,41.8,0.733716475095785
"1592",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,41.2,31.7,0.421455938697318
"1593",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,38.2,18.4,0.718390804597701
"1594",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,38.4,18.8,0.873563218390805
"1595",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2016,38.8,21.8,0.954022988505747
"1596",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2016,43.2,31.2,0.227969348659004
"1597",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,48.6,42.6,0.279693486590038
"1598",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2016,47.7,38.8,0.295019157088123
"1599",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,43.5,29.9,0.300766283524904
"1600",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,44.3,28.9,0.647509578544061
"1601",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,54.2,47.7,0.848659003831418
"1602",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2016,55.8,53,0.806513409961686
"1603",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,51.4,42.6,0.814176245210728
"1604",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,44.7,27.4,0.729885057471264
"1605",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,44.3,26.5,0.542145593869732
"1606",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,42.2,22.7,0.331417624521073
"1607",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,42.8,31.6,0.923371647509579
"1608",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,42.7,29.8,0.770114942528736
"1609",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,41.3,36.9,0.628352490421456
"1610",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,42.2,30.8,0.624521072796935
"1611",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,36,11.9,0.75095785440613
"1612",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,31.5,15.4,0.471264367816092
"1613",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,30.8,16.9,0.408045977011494
"1614",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,38.8,34.9,0.681992337164751
"1615",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,39.6,24.8,0.614942528735632
"1616",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,39.4,22.8,0.727969348659004
"1617",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,27.7,2,0.842911877394636
"1618",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,20.7,2.8,0.925287356321839
"1619",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,29.9,22.2,0.601532567049808
"1620",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,45.5,41.8,0.406130268199234
"1621",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,28.4,8.7,0.791187739463602
"1622",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,25.8,7.3,0.78544061302682
"1623",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,34.3,16.3,0.703065134099617
